city,cd,admdate,year,month,day,dow,date,season,count,variable,group,cause,sex,age,mean_temp,temp4lag,pm25,pm25lag,no2,no2lag,o3,o3lag,hum_mean
Toronto,3520,24-Apr-96,1996,4,24,4,1996-04-24,warm,,mort_all_m_36_40,mort,all,Male,36,4.96,7.15,7.1783587115776,6.52974936226557,27.5004400381088,25.4452688746124,20.3783823248437,19.6264144430555,71.9722222222222
Toronto,3520,25-Apr-96,1996,4,25,5,1996-04-25,warm,,mort_all_m_36_40,mort,all,Male,36,7.78,6.465,7.51627541783859,7.34731706470809,34.4566778878712,30.97855896299,16.5442106233529,18.4612964740983,85.9583333333333
Toronto,3520,26-Apr-96,1996,4,26,6,1996-04-26,warm,,mort_all_m_36_40,mort,all,Male,36,10.62,7.165,6.29749523634603,6.90688532709231,22.2464647087778,28.3515712983245,29.377888968349,22.961049795851,74
Toronto,3520,27-Apr-96,1996,4,27,7,1996-04-27,warm,,mort_all_m_36_40,mort,all,Male,36,2.86,6.555,6.54582394433972,6.42165959034287,20.4322513446317,21.3393580267047,27.7549555176028,28.5664222429759,64.3239436619718
Toronto,3520,28-Apr-96,1996,4,28,1,1996-04-28,warm,,mort_all_m_36_40,mort,all,Male,36,5.58,6.71,12.3364552916053,9.44113961797251,30.3414506343811,25.3868509895064,21.5032714419549,24.6291134797789,59.8333333333333
Toronto,3520,29-Apr-96,1996,4,29,2,1996-04-29,warm,,mort_all_m_36_40,mort,all,Male,36,7.12,6.545,9.30708070234024,10.8217679969728,25.1849589553962,27.7632047948886,29.0231887169697,25.2632300794623,63.2638888888889
Toronto,3520,30-Apr-96,1996,4,30,3,1996-04-30,warm,,mort_all_m_36_40,mort,all,Male,36,7.24,5.7,6.58703339306668,7.94705704770346,22.4920498741878,23.838504414792,25.4832444650649,27.2532165910173,86.2166666666667
Toronto,3520,01-May-96,1996,5,1,4,1996-05-01,warm,,mort_all_m_36_40,mort,all,Male,36,8.28,7.055,7.91490983409025,7.25097161357847,24.8835482469436,23.6877990605657,28.7824692081113,27.1328568365881,77.8472222222222
Toronto,3520,02-May-96,1996,5,2,5,1996-05-02,warm,,mort_all_m_36_40,mort,all,Male,36,8.08,7.68,13.2897771954262,10.6023435147582,38.9440873969944,31.913817821969,18.902622154379,23.8425456812451,64.3857142857143
Toronto,3520,03-May-96,1996,5,3,6,1996-05-03,warm,,mort_all_m_36_40,mort,all,Male,36,8.12,7.93,16.6527520271253,14.9712646112758,49.6461141745009,44.2951007857477,13.2035742035248,16.0530981789519,66.0138888888889
Toronto,3520,04-May-96,1996,5,4,7,1996-05-04,warm,,mort_all_m_36_40,mort,all,Male,36,8.28,8.19,17.2763428105022,16.9645474188137,46.1898941756556,47.9180041750782,13.9646851085114,13.5841296560181,82.3611111111111
Toronto,3520,05-May-96,1996,5,5,1,1996-05-05,warm,,mort_all_m_36_40,mort,all,Male,36,7.94,8.105,7.25331845671375,12.264830633608,21.5783004477973,33.8840973117264,20.3055551784917,17.1351201435015,57.6111111111111
Toronto,3520,06-May-96,1996,5,6,2,1996-05-06,warm,,mort_all_m_36_40,mort,all,Male,36,9.38,8.43,9.67931021806096,8.46631433738736,29.8230190445551,25.7006597461762,20.1480817852987,20.2268184818952,44.8611111111111
Toronto,3520,07-May-96,1996,5,7,3,1996-05-07,warm,,mort_all_m_36_40,mort,all,Male,36,7.78,8.345,13.0227836639213,11.3510469409911,42.0781082859249,35.95056366524,14.2438505322438,17.1959661587712,53.6478873239437
Toronto,3520,08-May-96,1996,5,8,4,1996-05-08,warm,,mort_all_m_36_40,mort,all,Male,36,9.46,8.64,16.5876864709975,14.8052350674594,39.8996716141147,40.9888899500198,21.6488509550587,17.9463507436512,66.6666666666667
Toronto,3520,09-May-96,1996,5,9,5,1996-05-09,warm,,mort_all_m_36_40,mort,all,Male,36,12.22,9.71,13.8580141549426,15.22285031297,35.6604864112203,37.7800790126675,22.3722965285941,22.0105737418264,84.9027777777778
Toronto,3520,10-May-96,1996,5,10,6,1996-05-10,warm,,mort_all_m_36_40,mort,all,Male,36,13.6,10.765,7.84990961703607,10.8539618859893,41.4852114613436,38.5728489362819,5.77316042698922,14.0727284777917,97.6944444444445
Toronto,3520,11-May-96,1996,5,11,7,1996-05-11,warm,,mort_all_m_36_40,mort,all,Male,36,6.08,10.34,6.39421768045967,7.12206364874787,20.5721950298228,31.0287032455832,18.0090362800668,11.891098353528,90.75
Toronto,3520,12-May-96,1996,5,12,1,1996-05-12,warm,,mort_all_m_36_40,mort,all,Male,36,5.52,9.355,6.54062592828606,6.46742180437286,14.7879655991431,17.6800803144829,33.2215756866579,25.6153059833624,54.5833333333333
Toronto,3520,13-May-96,1996,5,13,2,1996-05-13,warm,,mort_all_m_36_40,mort,all,Male,36,5.76,7.74,9.68764990887971,8.11413791858288,29.064989185578,21.9264773923605,23.1726691316375,28.1971224091477,47.6760563380282
Toronto,3520,14-May-96,1996,5,14,3,1996-05-14,warm,,mort_all_m_36_40,mort,all,Male,36,9.2,6.64,12.4118179411933,11.0497339250365,38.3579433374147,33.7114662614963,19.7114244049209,21.4420467682792,54.7916666666667
Toronto,3520,15-May-96,1996,5,15,4,1996-05-15,warm,,mort_all_m_36_40,mort,all,Male,36,9.2,7.42,17.3024431785532,14.8571305598733,42.8603422494936,40.6091427934541,23.5218058406604,21.6166151227907,59.6760563380282
Toronto,3520,16-May-96,1996,5,16,5,1996-05-16,warm,,mort_all_m_36_40,mort,all,Male,36,11.34,8.875,17.2991730291543,17.3008081038538,38.724379128254,40.7923606888738,25.8373470638532,24.6795764522568,77.0277777777778
Toronto,3520,17-May-96,1996,5,17,6,1996-05-17,warm,,mort_all_m_36_40,mort,all,Male,36,13.12,10.715,19.2345350494395,18.2668540392969,41.2572734006197,39.9908262644369,27.5669618320765,26.7021544479649,76.7083333333333
Toronto,3520,18-May-96,1996,5,18,7,1996-05-18,warm,,mort_all_m_36_40,mort,all,Male,36,18.94,13.15,15.9316378562079,17.5830864528237,27.156866247683,34.2070698241513,42.2553940740608,34.9111779530687,75.2083333333333
Toronto,3520,19-May-96,1996,5,19,1,1996-05-19,warm,,mort_all_m_36_40,mort,all,Male,36,21.66,16.265,15.9870662869173,15.9593520715626,28.3262748993932,27.7415705735381,32.567020671835,37.4112073729479,72.7916666666667
Toronto,3520,20-May-96,1996,5,20,2,1996-05-20,warm,,mort_all_m_36_40,mort,all,Male,36,21.16,18.72,10.2821551786233,13.1346107327703,22.8205859498811,25.5734304246371,35.0500378462887,33.8085292590618,83.25
Toronto,3520,21-May-96,1996,5,21,3,1996-05-21,warm,,mort_all_m_36_40,mort,all,Male,36,17.94,19.925,10.0311980079872,10.1566765933053,29.6706766123228,26.2456312811019,22.188002754071,28.6190203001798,70.3472222222222
Toronto,3520,22-May-96,1996,5,22,4,1996-05-22,warm,,mort_all_m_36_40,mort,all,Male,36,16.72,19.37,10.153789469633,10.0924937388101,29.8262257909902,29.7484512016565,22.3970007760699,22.2925017650704,66.5492957746479
Toronto,3520,23-May-96,1996,5,23,5,1996-05-23,warm,,mort_all_m_36_40,mort,all,Male,36,13.26,17.27,9.39149353868882,9.77264150416091,38.0756184758873,33.9509221334388,12.2886345156624,17.3428176458662,82.6857142857143
Toronto,3520,24-May-96,1996,5,24,6,1996-05-24,warm,,mort_all_m_36_40,mort,all,Male,36,11.38,14.825,6.8942417302358,8.14286763446231,22.4740403814056,30.2748294286465,24.3056717366861,18.2971531261743,55.056338028169
Toronto,3520,25-May-96,1996,5,25,7,1996-05-25,warm,,mort_all_m_36_40,mort,all,Male,36,11.28,13.16,7.50931436375297,7.20177804699438,21.8613096747323,22.167675028069,26.9328357145179,25.619253725602,48.6527777777778
Toronto,3520,26-May-96,1996,5,26,1,1996-05-26,warm,,mort_all_m_36_40,mort,all,Male,36,12.52,12.11,9.84116186673877,8.67523811524587,26.0087387853624,23.9350242300474,23.7336955559711,25.3332656352445,47.9027777777778
Toronto,3520,27-May-96,1996,5,27,2,1996-05-27,warm,,mort_all_m_36_40,mort,all,Male,36,12.5,11.92,10.4914260565648,10.1662939616518,36.875990122271,31.4423644538167,15.7614844972828,19.747590026627,50.5555555555556
Toronto,3520,28-May-96,1996,5,28,3,1996-05-28,warm,,mort_all_m_36_40,mort,all,Male,36,14.06,12.59,12.147224428276,11.3193252424204,36.2302152947031,36.5531027084871,22.3518851575456,19.0566848274142,62.3521126760563
Toronto,3520,29-May-96,1996,5,29,4,1996-05-29,warm,,mort_all_m_36_40,mort,all,Male,36,11.68,12.69,5.61917274380025,8.8831985860381,19.641057522358,27.9356364085306,28.6528138031192,25.5023494803324,48.4166666666667
Toronto,3520,30-May-96,1996,5,30,5,1996-05-30,warm,,mort_all_m_36_40,mort,all,Male,36,12.78,12.755,6.12537871994691,5.87227573187358,26.1085391246627,22.8747983235103,22.5598804218584,25.6063471124888,53.2253521126761
Toronto,3520,31-May-96,1996,5,31,6,1996-05-31,warm,,mort_all_m_36_40,mort,all,Male,36,13.44,12.99,11.4010103244285,8.76319452218771,38.0535211728169,32.0810301487398,19.3223713285631,20.9411258752108,52.0422535211268
Toronto,3520,01-Jun-96,1996,6,1,7,1996-06-01,warm,,mort_all_m_36_40,mort,all,Male,36,15.38,13.32,21.1984956559768,16.2997529902027,37.2646135257892,37.6590673493031,37.8804904854106,28.6014309069869,56.8591549295775
Toronto,3520,02-Jun-96,1996,6,2,1,1996-06-02,warm,,mort_all_m_36_40,mort,all,Male,36,16.1,14.425,19.7289792148966,20.4637374354367,25.910376576942,31.5874950513656,45.6751413118935,41.7778158986521,75.7777777777778
Toronto,3520,03-Jun-96,1996,6,3,2,1996-06-03,warm,,mort_all_m_36_40,mort,all,Male,36,17.02,15.485,11.1753668032284,15.4521730090625,28.7610690961759,27.335722836559,25.12757033902,35.4013558254567,94.0694444444444
Toronto,3520,04-Jun-96,1996,6,4,3,1996-06-04,warm,,mort_all_m_36_40,mort,all,Male,36,16.18,16.17,13.8088778842123,12.4921223437204,37.2798743151597,33.0204717056678,20.5358229013593,22.8316966201896,88.4225352112676
Toronto,3520,05-Jun-96,1996,6,5,4,1996-06-05,warm,,mort_all_m_36_40,mort,all,Male,36,15.4,16.175,7.81420688160609,10.8115423829092,26.261969834042,31.7709220746009,20.7018069530191,20.6188149271892,80.7605633802817
Toronto,3520,06-Jun-96,1996,6,6,5,1996-06-06,warm,,mort_all_m_36_40,mort,all,Male,36,14.2,15.7,12.8026927345708,10.3084498080884,39.7257778942445,32.9938738641433,18.4995770869918,19.6006920200055,84.1830985915493
Toronto,3520,07-Jun-96,1996,6,7,6,1996-06-07,warm,,mort_all_m_36_40,mort,all,Male,36,15.88,15.415,16.8721656448099,14.8374291896903,43.9289193199928,41.8273486071187,13.3782093948243,15.9388932409081,99.0277777777778
Toronto,3520,08-Jun-96,1996,6,8,7,1996-06-08,warm,,mort_all_m_36_40,mort,all,Male,36,15.8,15.32,8.39912906811388,12.6356473564619,24.7158132707973,34.3223662953951,18.4976632948074,15.9379363448159,97.7083333333333
Toronto,3520,09-Jun-96,1996,6,9,1,1996-06-09,warm,,mort_all_m_36_40,mort,all,Male,36,16.56,15.61,6.39050377576828,7.39481642194108,18.7486604092457,21.7322368400215,22.2062275366381,20.3519454157228,95.7916666666667
Toronto,3520,10-Jun-96,1996,6,10,2,1996-06-10,warm,,mort_all_m_36_40,mort,all,Male,36,20.76,17.25,9.78416717174144,8.08733547375486,28.3967839691923,23.572722189219,20.673621913491,21.4399247250646,88.9722222222222
Toronto,3520,11-Jun-96,1996,6,11,3,1996-06-11,warm,,mort_all_m_36_40,mort,all,Male,36,21.24,18.59,24.1927005420949,16.9884338569182,33.527126845015,30.9619554071036,38.1777229238401,29.4256724186655,81.7916666666667
Toronto,3520,12-Jun-96,1996,6,12,4,1996-06-12,warm,,mort_all_m_36_40,mort,all,Male,36,18.96,19.38,23.8010318290249,23.9968661855599,36.7421207590309,35.1346238020229,34.6271803818869,36.4024516528635,91.5972222222222
Toronto,3520,13-Jun-96,1996,6,13,5,1996-06-13,warm,,mort_all_m_36_40,mort,all,Male,36,19.24,20.05,19.4325412837401,21.6167865563825,51.3643942332658,44.0532574961483,16.1162480744059,25.3717142281464,91.25
Toronto,3520,14-Jun-96,1996,6,14,6,1996-06-14,warm,,mort_all_m_36_40,mort,all,Male,36,21.88,20.33,12.72605553792,16.07929841083,34.6931493099217,43.0287717715937,20.5399714422079,18.3281097583069,77
Toronto,3520,15-Jun-96,1996,6,15,7,1996-06-15,warm,,mort_all_m_36_40,mort,all,Male,36,21.22,20.325,9.28051661643038,11.0032860771752,24.5630563844979,29.6281028472098,27.2306770992892,23.8853242707486,63.4722222222222
Toronto,3520,16-Jun-96,1996,6,16,1,1996-06-16,warm,,mort_all_m_36_40,mort,all,Male,36,18,20.085,8.75760166361785,9.01905914002411,26.7066751699052,25.6348657772016,17.4805303461252,22.3556037227072,73.0277777777778
Toronto,3520,17-Jun-96,1996,6,17,2,1996-06-17,warm,,mort_all_m_36_40,mort,all,Male,36,19.46,20.14,10.3657598196049,9.56168074161139,43.9847183694505,35.3456967696778,10.8313144089477,14.1559223775365,77.375
Toronto,3520,18-Jun-96,1996,6,18,3,1996-06-18,warm,,mort_all_m_36_40,mort,all,Male,36,17.18,18.965,14.0204000729437,12.1930799462743,38.224358883585,41.1045386265177,17.567787949494,14.1995511792209,86.2222222222222
Toronto,3520,19-Jun-96,1996,6,19,4,1996-06-19,warm,,mort_all_m_36_40,mort,all,Male,36,18.82,18.365,12.1897804957786,13.1050902843611,32.8279071478264,35.5261330157057,20.6055814052887,19.0866846773914,95.8857142857143
Toronto,3520,20-Jun-96,1996,6,20,5,1996-06-20,warm,,mort_all_m_36_40,mort,all,Male,36,20,18.865,7.43097321951271,9.81037685764565,30.0733450658223,31.4506261068243,14.3820535017028,17.4938174534958,93.4848484848485
Toronto,3520,21-Jun-96,1996,6,21,6,1996-06-21,warm,,mort_all_m_36_40,mort,all,Male,36,20.34,19.085,9.52979691242263,8.48038506596767,28.1513696321217,29.112357348972,23.1856738289011,18.783863665302,73.25
Toronto,3520,22-Jun-96,1996,6,22,7,1996-06-22,warm,,mort_all_m_36_40,mort,all,Male,36,19.84,19.75,7.00116068339372,8.26547879790817,20.050994061359,24.1011818467403,26.75517812135,24.9704259751256,77.8888888888889
Toronto,3520,23-Jun-96,1996,6,23,1,1996-06-23,warm,,mort_all_m_36_40,mort,all,Male,36,17.12,19.325,3.40000550782991,5.20058309561182,15.0659561806166,17.5584751209878,19.8245373973909,23.2898577593705,70.5352112676056
Toronto,3520,24-Jun-96,1996,6,24,2,1996-06-24,warm,,mort_all_m_36_40,mort,all,Male,36,16.48,18.445,6.07026744777331,4.73513647780161,32.95043835077,24.0081972656933,12.3062032753493,16.0653703363701,90.5
Toronto,3520,25-Jun-96,1996,6,25,3,1996-06-25,warm,,mort_all_m_36_40,mort,all,Male,36,18.76,18.05,3.64683874090515,4.85855309433923,18.4522289793657,25.7013336650679,18.4799470671636,15.3930751712564,66.125
Toronto,3520,26-Jun-96,1996,6,26,4,1996-06-26,warm,,mort_all_m_36_40,mort,all,Male,36,17.5,17.465,6.91324714291233,5.28004294190874,27.8191670076906,23.1356979935281,18.7762314007764,18.62808923397,64.9428571428571
Toronto,3520,27-Jun-96,1996,6,27,5,1996-06-27,warm,,mort_all_m_36_40,mort,all,Male,36,20,18.185,11.1545676657105,9.03390740431139,40.2710822187766,34.0451246132336,19.2123944387576,18.994312919767,70.7777777777778
Toronto,3520,28-Jun-96,1996,6,28,6,1996-06-28,warm,,mort_all_m_36_40,mort,all,Male,36,19.24,18.875,6.35763518861701,8.75610142716373,23.1374378386719,31.7042600287242,23.9981771903588,21.6052858145582,72.7916666666667
Toronto,3520,29-Jun-96,1996,6,29,7,1996-06-29,warm,,mort_all_m_36_40,mort,all,Male,36,20.2,19.235,18.7534151466871,12.5555251676521,36.4745800027826,29.8060089207273,28.1852026380548,26.0916899142068,87.6805555555556
Toronto,3520,30-Jun-96,1996,6,30,1,1996-06-30,warm,,mort_all_m_36_40,mort,all,Male,36,25.24,21.17,13.5949380296027,16.1741765881449,26.8555395728523,31.6650597878175,30.4942572106727,29.3397299243638,72.0277777777778
Toronto,3520,01-Jul-96,1996,7,1,2,1996-07-01,warm,,mort_all_m_36_40,mort,all,Male,36,21.64,21.58,6.16004642962247,9.8774922296126,20.211140509406,23.5333400411291,26.804396998146,28.6493271044093,56.6944444444444
Toronto,3520,02-Jul-96,1996,7,2,3,1996-07-02,warm,,mort_all_m_36_40,mort,all,Male,36,19.84,21.73,8.56534587061711,7.36269615011979,34.1905975606029,27.2008690350044,15.449442081676,21.126919539911,74.1408450704225
Toronto,3520,03-Jul-96,1996,7,3,4,1996-07-03,warm,,mort_all_m_36_40,mort,all,Male,36,16.8,20.88,2.3266417446623,5.4459938076397,15.556950211865,24.873773886234,16.4316876454751,15.9405648635756,82.3521126760563
Toronto,3520,04-Jul-96,1996,7,4,5,1996-07-04,warm,,mort_all_m_36_40,mort,all,Male,36,18.38,19.165,3.27130437065197,2.79897305765713,18.664117276604,17.1105337442345,18.1103902233157,17.2710389343954,59.8194444444444
Toronto,3520,05-Jul-96,1996,7,5,6,1996-07-05,warm,,mort_all_m_36_40,mort,all,Male,36,19.56,18.645,10.4200285769879,6.84566647381995,27.7624881842425,23.2133027304233,28.0574481157312,23.0839191695235,58.625
Toronto,3520,06-Jul-96,1996,7,6,7,1996-07-06,warm,,mort_all_m_36_40,mort,all,Male,36,21.46,19.05,12.1668420733846,11.2934353251863,26.2337973755161,26.9981427798793,29.352173547233,28.7048108314821,71.5915492957747
Toronto,3520,07-Jul-96,1996,7,7,1,1996-07-07,warm,,mort_all_m_36_40,mort,all,Male,36,20.62,20.005,15.630929458414,13.8988857658993,32.1478532389925,29.1908253072543,27.1928357731127,28.2725046601729,83.5138888888889
Toronto,3520,08-Jul-96,1996,7,8,2,1996-07-08,warm,,mort_all_m_36_40,mort,all,Male,36,19.06,20.175,7.53443664084359,11.5826830496288,25.5529956081671,28.8504244235798,19.9332901700759,23.5630629715943,75.9722222222222
Toronto,3520,09-Jul-96,1996,7,9,3,1996-07-09,warm,,mort_all_m_36_40,mort,all,Male,36,17.04,19.545,5.54519098175723,6.53981381130041,22.083651222335,23.8183234152511,17.9792625676292,18.9562763688526,75.25
Toronto,3520,10-Jul-96,1996,7,10,4,1996-07-10,warm,,mort_all_m_36_40,mort,all,Male,36,16,18.18,3.1189306742991,4.33206082802816,19.80440480532,20.9440280138275,12.6968392795661,15.3380509235977,66.2253521126761
Toronto,3520,11-Jul-96,1996,7,11,5,1996-07-11,warm,,mort_all_m_36_40,mort,all,Male,36,18.18,17.57,9.7528407490476,6.43588571167335,32.2183381199963,26.0113714626581,19.520961254434,16.1089002670001,63.4788732394366
Toronto,3520,12-Jul-96,1996,7,12,6,1996-07-12,warm,,mort_all_m_36_40,mort,all,Male,36,18.64,17.465,27.8548053144418,18.8038230317447,40.6966680265682,36.4575030732822,34.5157475321795,27.0183543933068,74.0138888888889
Toronto,3520,13-Jul-96,1996,7,13,7,1996-07-13,warm,,mort_all_m_36_40,mort,all,Male,36,20.78,18.4,17.0182154522529,22.4365103833473,28.878518510443,34.7875932685056,33.477332012704,33.9965397724417,83.768115942029
Toronto,3520,14-Jul-96,1996,7,14,1,1996-07-14,warm,,mort_all_m_36_40,mort,all,Male,36,22.56,20.04,15.3216383277482,16.1699268900005,24.3731430602941,26.6258307853685,37.5363271804693,35.5068295965866,73.9714285714286
Toronto,3520,15-Jul-96,1996,7,15,2,1996-07-15,warm,,mort_all_m_36_40,mort,all,Male,36,20.76,20.685,15.9247669122412,15.6232026199947,29.1061072739415,26.7396251671178,30.126731134331,33.8315291574001,89.4084507042254
Toronto,3520,16-Jul-96,1996,7,16,3,1996-07-16,warm,,mort_all_m_36_40,mort,all,Male,36,22.3,21.6,13.8490827081287,14.886924810185,28.0912177631191,28.5986625185303,32.6362680541854,31.3814995942582,72.4861111111111
Toronto,3520,17-Jul-96,1996,7,17,4,1996-07-17,warm,,mort_all_m_36_40,mort,all,Male,36,22.96,22.145,11.9134811237247,12.8812819159267,34.8695141535912,31.4803659583552,23.1165987552096,27.8764334046975,66.75
Toronto,3520,18-Jul-96,1996,7,18,5,1996-07-18,warm,,mort_all_m_36_40,mort,all,Male,36,22.28,22.075,18.3550457416066,15.1342634326656,35.1868088678087,35.0281615107,29.94070209486,26.5286504250348,83.0833333333333
Toronto,3520,19-Jul-96,1996,7,19,6,1996-07-19,warm,,mort_all_m_36_40,mort,all,Male,36,20.875,22.10375,4.36472347389628,11.3598846077514,16.8098822649835,25.9983455663961,22.8256943758277,26.3831982353439,84.4571428571429
Toronto,3520,20-Jul-96,1996,7,20,7,1996-07-20,warm,,mort_all_m_36_40,mort,all,Male,36,17.48,20.89875,2.258793470466,3.31175847218114,12.5835657739304,14.696724019457,19.2509602389261,21.0383273073769,59.8550724637681
Toronto,3520,21-Jul-96,1996,7,21,1,1996-07-21,warm,,mort_all_m_36_40,mort,all,Male,36,19,19.90875,3.26395883301777,2.76137615174188,16.4350824854432,14.5093241296868,15.7749480434315,17.5129541411788,59.8333333333333
Toronto,3520,22-Jul-96,1996,7,22,2,1996-07-22,warm,,mort_all_m_36_40,mort,all,Male,36,19.02,19.09375,8.03405237440674,5.64900560371225,30.4332104572474,23.4341464713453,16.7409845770295,16.2579663102305,64.6805555555556
Toronto,3520,23-Jul-96,1996,7,23,3,1996-07-23,warm,,mort_all_m_36_40,mort,all,Male,36,21.16,19.165,10.045621698609,9.03983703650786,30.7014396090131,30.5673250331302,19.8720799018393,18.3065322394344,74.8611111111111
Toronto,3520,24-Jul-96,1996,7,24,4,1996-07-24,warm,,mort_all_m_36_40,mort,all,Male,36,20.86,20.01,12.2417604665703,11.1436910825897,31.6476684903376,31.1745540496753,24.5318486156172,22.2019642587282,77.2083333333333
Toronto,3520,25-Jul-96,1996,7,25,5,1996-07-25,warm,,mort_all_m_36_40,mort,all,Male,36,21.72,20.69,9.98869741622024,11.1152289413953,31.4314693575382,31.5395689239379,21.2076102306823,22.8697294231498,79.4861111111111
Toronto,3520,26-Jul-96,1996,7,26,6,1996-07-26,warm,,mort_all_m_36_40,mort,all,Male,36,19.02,20.69,3.47784548619687,6.73327145120856,19.6011015042136,25.5162854308759,14.2375839755545,17.7225971031184,73.9861111111111
Toronto,3520,27-Jul-96,1996,7,27,7,1996-07-27,warm,,mort_all_m_36_40,mort,all,Male,36,18.94,20.135,2.18018201698165,2.82901375158926,12.8999953039441,16.2505484040789,16.9041042936167,15.5708441345856,63.625
